,user_id,af0,cycle,gender,age,activity_id,af1,af2,dificulty,topic,run_number
495,25,27,16,0,39,130,25.0,46.5,1,2,1
496,25,27,17,0,39,203,13.0,2.5,2,3,1
497,25,27,18,0,39,47,33.5,23.0,2,3,1
498,25,27,19,0,39,118,14.0,22.5,1,1,1
499,25,27,20,0,39,178,54.5,52.5,5,2,1
500,26,33,1,1,55,58,38.0,34.0,5,1,1
501,26,33,2,1,55,1,50.0,40.0,2,3,1
502,26,33,3,1,55,78,39.0,32.5,5,3,1
503,26,33,4,1,55,141,13.0,18.0,4,2,1
504,26,33,5,1,55,24,26.0,27.5,5,1,1
505,26,33,6,1,55,186,36.0,24.5,4,2,1
506,26,33,7,1,55,221,27.0,27.5,2,3,1
507,26,33,8,1,55,214,51.5,60.5,5,3,1
508,26,33,9,1,55,12,34.5,43.5,5,1,1
509,26,33,10,1,55,114,32.5,56.0,4,2,1
510,26,33,11,1,55,19,29.5,28.0,3,1,1
511,26,33,12,1,55,96,34.5,32.0,2,3,1
512,26,33,13,1,55,47,24.5,25.0,3,3,1
513,26,33,14,1,55,2,51.0,52.0,1,2,1
514,26,33,15,1,55,5,40.5,43.0,2,2,1
515,26,33,16,1,55,78,33.5,39.5,1,3,1
516,26,33,17,1,55,78,16.0,27.0,5,2,1
517,26,33,18,1,55,237,45.5,36.5,3,3,1
518,26,33,19,1,55,133,52.5,58.0,1,1,1
519,26,33,20,1,55,167,28.5,29.5,1,1,1
520,27,23,1,1,55,114,46.5,58.0,4,3,1
521,27,23,2,1,55,59,-3.0,-22.0,1,3,1
522,27,23,3,1,55,123,22.0,24.5,2,3,1
523,27,23,4,1,55,121,32.5,41.0,3,3,1
524,27,23,5,1,55,95,27.0,33.0,3,3,1
525,27,23,6,1,55,101,50.0,64.5,1,3,1
526,27,23,7,1,55,29,6.0,17.0,3,3,1
527,27,23,8,1,55,244,11.0,-14.0,2,2,1
528,27,23,9,1,55,72,22.5,21.0,5,3,1
529,27,23,10,1,55,246,36.5,50.5,1,3,1
530,27,23,11,1,55,23,25.0,30.5,1,1,1
531,27,23,12,1,55,250,25.0,31.0,4,2,1
532,27,23,13,1,55,249,37.0,52.0,3,3,1
533,27,23,14,1,55,70,43.5,20.5,5,1,1
534,27,23,15,1,55,71,2.5,17.0,2,1,1
535,27,23,16,1,55,139,35.0,15.5,2,3,1
536,27,23,17,1,55,196,19.0,36.0,1,1,1
537,27,23,18,1,55,14,42.5,53.0,3,2,1
538,27,23,19,1,55,66,-1.5,-14.5,4,1,1
539,27,23,20,1,55,178,35.0,34.5,2,2,1
540,28,35,1,1,40,41,31.5,12.0,2,1,1
541,28,35,2,1,40,74,54.5,58.0,3,2,1
542,28,35,3,1,40,119,46.5,42.5,4,1,1
543,28,35,4,1,40,108,34.5,36.0,5,3,1
544,28,35,5,1,40,186,45.0,47.0,3,1,1
545,28,35,6,1,40,147,40.5,50.0,5,1,1
546,28,35,7,1,40,2,48.0,63.5,4,3,1
547,28,35,8,1,40,25,51.0,49.5,5,3,1
548,28,35,9,1,40,43,46.0,22.5,2,3,1
549,28,35,10,1,40,110,40.0,39.0,5,2,1
550,28,35,11,1,40,84,65.0,46.0,4,3,1
551,28,35,12,1,40,66,32.0,25.5,4,1,1
552,28,35,13,1,40,194,32.5,41.5,3,3,1
553,28,35,14,1,40,233,9.0,6.0,4,3,1
554,28,35,15,1,40,38,33.0,49.5,2,3,1
555,28,35,16,1,40,238,21.0,23.0,1,3,1
556,28,35,17,1,40,151,37.5,17.0,5,2,1
557,28,35,18,1,40,190,33.0,41.0,2,2,1
558,28,35,19,1,40,149,29.5,30.5,1,2,1
559,28,35,20,1,40,185,5.0,9.0,3,3,1
560,29,57,1,0,25,91,41.5,37.5,4,1,1
561,29,57,2,0,25,215,61.5,56.0,1,1,1
562,29,57,3,0,25,1,51.5,58.5,1,3,1
563,29,57,4,0,25,242,51.5,52.5,3,2,1
564,29,57,5,0,25,1,71.0,64.0,1,2,1
565,29,57,6,0,25,48,51.0,58.5,3,3,1
566,29,57,7,0,25,171,55.0,51.5,1,1,1
567,29,57,8,0,25,113,61.5,51.0,4,1,1
568,29,57,9,0,25,178,49.0,50.0,3,2,1
569,29,57,10,0,25,134,52.5,54.0,3,3,1
570,29,57,11,0,25,91,67.0,52.5,2,3,1
571,29,57,12,0,25,163,63.0,58.0,2,1,1
572,29,57,13,0,25,102,71.0,68.0,5,1,1
573,29,57,14,0,25,67,43.5,59.0,3,2,1
574,29,57,15,0,25,89,67.5,66.0,2,1,1
575,29,57,16,0,25,1,72.0,67.0,4,2,1
576,29,57,17,0,25,134,41.0,44.5,2,2,1
577,29,57,18,0,25,3,44.5,26.5,5,3,1
578,29,57,19,0,25,14,59.0,54.5,5,2,1
579,29,57,20,0,25,104,51.5,40.0,3,1,1
580,30,35,1,1,62,84,10.5,5.5,1,2,1
581,30,35,2,1,62,213,30.0,42.5,2,1,1
582,30,35,3,1,62,69,52.5,79.5,5,1,1
583,30,35,4,1,62,248,14.5,18.0,5,3,1
584,30,35,5,1,62,161,35.0,24.5,1,2,1
585,30,35,6,1,62,101,36.0,37.0,1,3,1
586,30,35,7,1,62,227,59.0,45.0,4,3,1
587,30,35,8,1,62,181,42.0,24.0,3,1,1
588,30,35,9,1,62,195,33.0,37.5,4,3,1
589,30,35,10,1,62,189,15.5,21.0,2,2,1
590,30,35,11,1,62,197,44.5,54.0,4,2,1
591,30,35,12,1,62,140,35.5,29.5,5,1,1
592,30,35,13,1,62,102,31.5,28.5,4,2,1
593,30,35,14,1,62,78,24.0,31.0,5,1,1
594,30,35,15,1,62,9,16.5,23.5,2,3,1
595,30,35,16,1,62,1,22.5,32.0,3,3,1
596,30,35,17,1,62,125,14.5,26.5,3,2,1
597,30,35,18,1,62,74,51.0,68.5,5,1,1
598,30,35,19,1,62,171,12.0,1.0,2,1,1
599,30,35,20,1,62,33,33.0,19.5,1,3,1
600,31,36,1,1,28,122,5.5,-17.5,2,1,1
601,31,36,2,1,28,110,14.5,17.0,4,2,1
602,31,36,3,1,28,188,37.0,45.0,5,3,1
603,31,36,4,1,28,160,28.5,40.0,2,2,1
604,31,36,5,1,28,179,33.5,24.5,2,1,1
605,31,36,6,1,28,205,12.5,6.0,5,1,1
606,31,36,7,1,28,24,53.0,39.5,3,3,1
607,31,36,8,1,28,169,11.0,11.0,2,3,1
608,31,36,9,1,28,107,34.0,34.5,2,3,1
609,31,36,10,1,28,106,60.5,58.0,4,3,1
610,31,36,11,1,28,226,37.0,45.0,4,3,1
611,31,36,12,1,28,243,36.0,43.5,3,3,1
612,31,36,13,1,28,193,30.5,20.0,4,2,1
613,31,36,14,1,28,223,47.0,41.5,4,2,1
614,31,36,15,1,28,47,38.0,51.5,2,3,1
615,31,36,16,1,28,100,27.5,36.5,3,1,1
616,31,36,17,1,28,84,22.0,48.5,3,3,1
617,31,36,18,1,28,170,22.5,28.0,5,3,1
618,31,36,19,1,28,69,42.0,51.5,3,2,1
619,31,36,20,1,28,195,41.0,50.0,5,2,1
620,32,31,1,1,56,159,28.0,31.5,4,3,1
621,32,31,2,1,56,125,39.5,36.0,1,1,1
622,32,31,3,1,56,43,27.5,19.5,1,2,1
623,32,31,4,1,56,18,5.5,19.5,4,3,1
624,32,31,5,1,56,38,8.5,7.0,1,1,1
625,32,31,6,1,56,50,34.5,18.5,5,2,1
626,32,31,7,1,56,227,41.5,23.0,2,3,1
627,32,31,8,1,56,211,26.0,42.0,3,3,1
628,32,31,9,1,56,74,45.0,25.5,5,1,1
629,32,31,10,1,56,32,34.0,30.0,1,1,1
630,32,31,11,1,56,226,51.5,58.0,3,3,1
631,32,31,12,1,56,1,37.5,25.0,3,1,1
632,32,31,13,1,56,5,23.5,-5.0,3,3,1
633,32,31,14,1,56,144,32.5,58.0,1,2,1
634,32,31,15,1,56,212,25.5,35.5,5,3,1
635,32,31,16,1,56,244,40.0,41.5,5,2,1
636,32,31,17,1,56,243,38.5,8.5,2,1,1
637,32,31,18,1,56,111,16.5,-13.0,1,3,1
638,32,31,19,1,56,8,21.5,35.5,5,2,1
639,32,31,20,1,56,134,42.5,21.0,5,3,1
640,33,50,1,0,52,51,36.0,46.5,4,3,1
641,33,50,2,0,52,245,62.5,73.0,1,3,1
642,33,50,3,0,52,37,43.5,21.0,3,3,1
643,33,50,4,0,52,194,61.5,61.0,1,1,1
644,33,50,5,0,52,134,45.0,67.0,5,3,1
645,33,50,6,0,52,110,55.0,77.0,4,3,1
646,33,50,7,0,52,44,46.0,45.0,1,3,1
647,33,50,8,0,52,23,39.0,36.0,5,2,1
648,33,50,9,0,52,161,61.5,80.5,4,3,1
649,33,50,10,0,52,202,53.5,58.0,1,2,1
650,33,50,11,0,52,77,51.5,58.0,2,2,1
651,33,50,12,0,52,214,46.5,45.5,1,1,1
652,33,50,13,0,52,99,43.0,52.0,4,1,1
653,33,50,14,0,52,98,48.0,48.0,3,3,1
654,33,50,15,0,52,139,35.5,32.5,5,3,1
655,33,50,16,0,52,52,43.0,26.0,5,2,1
656,33,50,17,0,52,196,45.5,52.0,2,2,1
657,33,50,18,0,52,149,38.0,21.5,2,3,1
658,33,50,19,0,52,183,51.5,36.5,1,3,1
659,33,50,20,0,52,194,41.5,39.0,2,2,1
660,34,38,1,1,23,161,15.5,29.5,5,3,1
661,34,38,2,1,23,192,63.5,65.5,3,3,1
662,34,38,3,1,23,158,67.0,74.0,5,3,1
663,34,38,4,1,23,152,36.5,27.5,2,1,1
664,34,38,5,1,23,29,50.5,63.0,5,1,1
665,34,38,6,1,23,37,47.5,31.0,1,2,1
666,34,38,7,1,23,61,49.5,38.0,4,2,1
667,34,38,8,1,23,198,31.5,27.0,5,3,1
668,34,38,9,1,23,183,63.5,73.0,1,3,1
669,34,38,10,1,23,240,31.0,32.5,5,2,1
670,34,38,11,1,23,176,39.0,37.5,4,1,1
671,34,38,12,1,23,124,43.0,61.0,4,3,1
672,34,38,13,1,23,61,40.0,43.0,1,1,1
673,34,38,14,1,23,134,20.5,3.0,1,3,1
674,34,38,15,1,23,168,34.5,29.5,4,3,1
675,34,38,16,1,23,104,34.5,42.0,4,1,1
676,34,38,17,1,23,161,50.0,57.0,4,3,1
677,34,38,18,1,23,222,36.5,45.5,3,3,1
678,34,38,19,1,23,69,45.5,65.0,5,3,1
679,34,38,20,1,23,127,26.5,17.5,1,1,1
680,35,30,1,1,37,82,47.5,47.5,4,3,1
681,35,30,2,1,37,33,7.0,-5.5,4,2,1
682,35,30,3,1,37,132,53.0,47.0,1,3,1
683,35,30,4,1,37,98,13.0,-8.5,5,2,1
684,35,30,5,1,37,150,24.0,20.5,2,3,1
685,35,30,6,1,37,103,18.5,19.5,2,1,1
686,35,30,7,1,37,151,20.0,10.5,1,3,1
687,35,30,8,1,37,72,48.5,34.0,3,3,1
688,35,30,9,1,37,58,26.0,7.0,5,1,1
689,35,30,10,1,37,162,18.0,27.0,2,3,1
690,35,30,11,1,37,237,59.0,40.5,4,2,1
691,35,30,12,1,37,108,18.5,31.0,4,2,1
692,35,30,13,1,37,56,39.5,32.5,3,2,1
693,35,30,14,1,37,35,36.0,16.0,3,1,1
694,35,30,15,1,37,235,46.5,41.5,5,1,1
695,35,30,16,1,37,242,28.0,15.0,1,1,1
696,35,30,17,1,37,155,35.0,32.5,2,1,1
697,35,30,18,1,37,233,28.5,23.0,5,1,1
698,35,30,19,1,37,83,2.0,12.0,4,2,1
699,35,30,20,1,37,119,28.0,51.0,2,1,1
700,36,44,1,0,39,35,46.0,48.0,5,2,1
701,36,44,2,0,39,107,33.5,43.0,4,3,1
702,36,44,3,0,39,143,65.0,62.0,2,1,1
703,36,44,4,0,39,88,39.0,28.0,3,3,1
704,36,44,5,0,39,177,51.5,56.5,5,2,1
705,36,44,6,0,39,83,29.5,9.0,5,3,1
706,36,44,7,0,39,104,40.0,30.0,5,3,1
707,36,44,8,0,39,86,45.5,50.5,4,3,1
708,36,44,9,0,39,197,25.5,34.5,3,3,1
709,36,44,10,0,39,150,44.0,39.0,5,3,1
710,36,44,11,0,39,166,43.5,57.5,1,1,1
711,36,44,12,0,39,22,45.5,45.5,2,2,1
712,36,44,13,0,39,20,47.0,56.0,1,3,1
713,36,44,14,0,39,140,20.5,30.5,4,3,1
714,36,44,15,0,39,35,62.5,51.0,2,2,1
715,36,44,16,0,39,200,38.0,28.5,2,1,1
716,36,44,17,0,39,126,41.5,56.0,1,2,1
717,36,44,18,0,39,31,48.5,33.0,3,2,1
718,36,44,19,0,39,120,31.0,23.5,4,1,1
719,36,44,20,0,39,82,49.0,45.0,1,1,1
720,37,45,1,0,39,80,50.0,64.0,1,3,1
721,37,45,2,0,39,6,24.5,45.0,1,3,1
722,37,45,3,0,39,148,42.5,45.0,3,3,1
723,37,45,4,0,39,210,40.0,25.0,5,1,1
724,37,45,5,0,39,133,40.5,43.5,3,3,1
725,37,45,6,0,39,147,44.0,51.0,1,3,1
726,37,45,7,0,39,245,21.0,30.5,2,2,1
727,37,45,8,0,39,18,37.0,37.0,3,3,1
728,37,45,9,0,39,161,53.0,49.5,4,2,1
729,37,45,10,0,39,92,52.0,69.5,5,2,1
730,37,45,11,0,39,54,49.0,63.5,4,3,1
731,37,45,12,0,39,215,34.5,24.0,2,3,1
732,37,45,13,0,39,80,25.0,28.0,5,3,1
733,37,45,14,0,39,195,32.0,13.0,4,1,1
734,37,45,15,0,39,197,54.5,64.0,5,1,1
735,37,45,16,0,39,129,48.0,59.0,5,1,1
736,37,45,17,0,39,71,40.0,51.5,4,2,1
737,37,45,18,0,39,106,44.0,58.5,4,2,1
738,37,45,19,0,39,201,31.5,35.5,4,2,1
739,37,45,20,0,39,127,62.5,58.5,5,1,1
740,38,36,1,0,36,120,45.0,64.5,3,3,1
741,38,36,2,0,36,46,45.5,71.0,2,3,1
742,38,36,3,0,36,207,13.0,13.0,3,1,1
743,38,36,4,0,36,163,60.0,41.5,1,2,1
744,38,36,5,0,36,94,57.0,56.0,3,3,1
745,38,36,6,0,36,69,22.0,24.5,1,2,1
746,38,36,7,0,36,52,8.0,-17.5,3,2,1
747,38,36,8,0,36,234,29.0,32.0,2,3,1
748,38,36,9,0,36,218,59.0,36.5,2,3,1
749,38,36,10,0,36,162,16.0,34.5,5,1,1
750,38,36,11,0,36,4,27.5,33.0,1,3,1
751,38,36,12,0,36,147,52.0,41.5,2,1,1
752,38,36,13,0,36,201,30.5,31.0,3,1,1
753,38,36,14,0,36,60,46.5,45.0,5,2,1
754,38,36,15,0,36,147,50.5,74.0,5,2,1
755,38,36,16,0,36,103,47.0,70.0,3,2,1
756,38,36,17,0,36,33,44.0,54.5,1,3,1
757,38,36,18,0,36,130,33.5,32.0,3,2,1
758,38,36,19,0,36,83,20.0,9.5,4,3,1
759,38,36,20,0,36,111,50.0,32.5,2,2,1
760,39,24,1,1,30,17,9.5,24.0,4,2,1
761,39,24,2,1,30,150,23.5,10.5,5,3,1
762,39,24,3,1,30,70,30.0,23.0,1,2,1
763,39,24,4,1,30,239,18.0,-0.5,2,1,1
764,39,24,5,1,30,76,8.0,-14.0,5,1,1
765,39,24,6,1,30,223,14.5,-13.0,1,1,1
766,39,24,7,1,30,132,36.0,29.0,2,3,1
767,39,24,8,1,30,83,37.0,34.5,4,3,1
768,39,24,9,1,30,214,34.5,28.5,1,1,1
769,39,24,10,1,30,68,2.5,22.5,2,2,1
770,39,24,11,1,30,246,35.0,9.5,3,1,1
771,39,24,12,1,30,125,32.5,22.5,2,2,1
772,39,24,13,1,30,144,11.0,23.0,4,2,1
773,39,24,14,1,30,23,27.0,36.0,5,3,1
774,39,24,15,1,30,237,55.0,37.0,5,2,1
775,39,24,16,1,30,97,24.5,33.0,5,2,1
776,39,24,17,1,30,23,11.0,20.5,4,2,1
777,39,24,18,1,30,87,9.0,-22.5,5,1,1
778,39,24,19,1,30,239,20.5,42.0,3,1,1
779,39,24,20,1,30,206,34.5,59.0,1,2,1
780,40,30,1,0,30,122,29.0,44.5,2,1,1
781,40,30,2,0,30,71,32.5,14.0,4,3,1
782,40,30,3,0,30,246,11.5,16.5,5,2,1
783,40,30,4,0,30,9,4.5,-18.5,4,3,1
784,40,30,5,0,30,205,28.0,7.0,1,1,1
785,40,30,6,0,30,121,14.5,-3.0,2,2,1
786,40,30,7,0,30,17,45.0,33.0,3,2,1
787,40,30,8,0,30,182,28.5,50.5,2,2,1
788,40,30,9,0,30,110,24.5,41.0,3,2,1
789,40,30,10,0,30,72,17.5,11.5,3,1,1
790,40,30,11,0,30,85,21.0,4.5,3,3,1
791,40,30,12,0,30,196,10.5,-6.0,4,2,1
792,40,30,13,0,30,211,34.5,43.5,5,3,1
793,40,30,14,0,30,151,45.0,35.0,3,2,1
794,40,30,15,0,30,230,30.0,15.5,1,1,1
795,40,30,16,0,30,191,58.0,62.5,3,3,1
796,40,30,17,0,30,26,57.0,60.5,1,3,1
797,40,30,18,0,30,28,30.0,24.0,3,1,1
798,40,30,19,0,30,66,26.5,37.0,2,1,1
799,40,30,20,0,30,197,4.0,-3.0,1,3,1
800,41,38,1,0,52,140,8.0,-0.5,4,2,1
801,41,38,2,0,52,178,57.0,80.0,3,1,1
802,41,38,3,0,52,7,31.5,47.5,1,3,1
803,41,38,4,0,52,38,50.5,69.5,2,1,1
804,41,38,5,0,52,70,32.5,35.5,5,2,1
805,41,38,6,0,52,249,38.0,39.0,2,3,1
806,41,38,7,0,52,21,25.5,23.5,4,3,1
807,41,38,8,0,52,247,66.5,40.5,2,2,1
808,41,38,9,0,52,62,41.5,32.5,5,1,1
809,41,38,10,0,52,32,41.0,29.5,5,2,1
810,41,38,11,0,52,132,20.5,35.0,2,3,1
811,41,38,12,0,52,28,42.0,54.0,5,2,1
812,41,38,13,0,52,150,38.0,59.5,1,2,1
813,41,38,14,0,52,86,49.0,64.0,1,3,1
814,41,38,15,0,52,56,56.5,55.0,3,2,1
815,41,38,16,0,52,38,44.5,34.5,5,1,1
816,41,38,17,0,52,123,45.5,44.0,1,1,1
817,41,38,18,0,52,201,34.5,10.5,3,3,1
818,41,38,19,0,52,174,49.5,57.0,4,3,1
819,41,38,20,0,52,99,15.0,32.5,5,3,1
820,42,54,1,0,41,60,45.0,43.5,3,1,1
821,42,54,2,0,41,119,53.5,58.0,5,3,1
822,42,54,3,0,41,90,59.5,67.0,4,3,1
823,42,54,4,0,41,192,40.0,30.0,2,2,1
824,42,54,5,0,41,215,59.5,69.0,1,1,1
825,42,54,6,0,41,187,57.5,44.5,4,3,1
826,42,54,7,0,41,159,58.0,74.0,5,1,1
827,42,54,8,0,41,56,61.0,49.0,4,1,1
828,42,54,9,0,41,50,49.5,57.5,4,2,1
829,42,54,10,0,41,5,63.0,82.5,3,2,1
830,42,54,11,0,41,16,55.0,52.5,4,2,1
831,42,54,12,0,41,228,65.5,68.0,5,3,1
832,42,54,13,0,41,5,58.5,58.0,2,2,1
833,42,54,14,0,41,109,57.5,69.5,5,2,1
834,42,54,15,0,41,136,47.0,41.0,3,2,1
835,42,54,16,0,41,242,51.0,42.5,2,1,1
836,42,54,17,0,41,199,39.5,47.0,3,3,1
837,42,54,18,0,41,133,68.0,66.5,2,1,1
838,42,54,19,0,41,5,45.0,35.0,1,3,1
839,42,54,20,0,41,104,61.5,55.5,1,2,1
840,43,45,1,1,25,120,29.0,26.5,3,3,1
841,43,45,2,1,25,76,36.0,50.0,2,1,1
842,43,45,3,1,25,55,36.5,28.5,2,1,1
843,43,45,4,1,25,147,59.0,62.0,3,3,1
844,43,45,5,1,25,221,48.5,62.0,1,1,1
845,43,45,6,1,25,113,52.0,42.5,4,3,1
846,43,45,7,1,25,174,32.0,32.0,1,1,1
847,43,45,8,1,25,123,47.5,46.0,3,2,1
848,43,45,9,1,25,195,42.5,53.0,2,3,1
849,43,45,10,1,25,163,60.0,40.0,1,1,1
850,43,45,11,1,25,10,36.0,30.5,5,1,1
851,43,45,12,1,25,145,45.0,52.5,4,1,1
852,43,45,13,1,25,207,24.0,15.5,5,1,1
853,43,45,14,1,25,127,29.5,17.5,5,2,1
854,43,45,15,1,25,150,30.5,27.5,3,3,1
855,43,45,16,1,25,146,51.0,67.5,4,1,1
856,43,45,17,1,25,31,47.0,42.0,2,2,1
857,43,45,18,1,25,13,39.5,33.5,2,1,1
858,43,45,19,1,25,128,53.5,62.0,3,3,1
859,43,45,20,1,25,93,29.5,48.5,5,3,1
860,44,53,1,0,33,229,38.5,39.5,5,1,1
861,44,53,2,0,33,73,55.5,57.5,4,2,1
862,44,53,3,0,33,200,40.0,53.0,3,3,1
863,44,53,4,0,33,201,54.5,52.5,5,1,1
864,44,53,5,0,33,191,40.0,51.0,5,1,1
865,44,53,6,0,33,70,70.5,61.5,2,3,1
866,44,53,7,0,33,236,60.5,71.5,1,2,1
867,44,53,8,0,33,189,45.0,52.0,3,3,1
868,44,53,9,0,33,8,60.0,79.5,1,1,1
869,44,53,10,0,33,91,51.0,68.0,1,3,1
870,44,53,11,0,33,200,53.5,51.5,5,1,1
871,44,53,12,0,33,38,46.5,58.0,1,1,1
872,44,53,13,0,33,96,50.5,50.5,3,1,1
873,44,53,14,0,33,163,54.0,49.0,2,2,1
874,44,53,15,0,33,207,47.0,58.0,5,2,1
875,44,53,16,0,33,2,48.5,62.5,3,2,1
876,44,53,17,0,33,244,50.0,67.5,5,1,1
877,44,53,18,0,33,31,68.0,54.5,4,2,1
878,44,53,19,0,33,10,68.5,76.5,1,2,1
879,44,53,20,0,33,103,56.5,71.0,1,3,1
880,45,42,1,0,40,149,52.5,46.0,4,2,1
881,45,42,2,0,40,233,36.5,22.5,2,2,1
882,45,42,3,0,40,217,54.0,42.0,2,2,1
883,45,42,4,0,40,105,55.5,57.5,4,2,1
884,45,42,5,0,40,43,37.0,46.5,1,3,1
885,45,42,6,0,40,37,40.5,46.5,1,1,1
886,45,42,7,0,40,114,41.0,37.0,1,1,1
887,45,42,8,0,40,167,28.0,18.5,5,2,1
888,45,42,9,0,40,140,57.5,72.5,3,1,1
889,45,42,10,0,40,162,24.5,27.5,1,2,1
890,45,42,11,0,40,87,59.0,55.0,3,1,1
891,45,42,12,0,40,55,38.0,46.0,4,2,1
892,45,42,13,0,40,36,33.0,42.0,3,1,1
893,45,42,14,0,40,153,43.5,50.0,5,2,1
894,45,42,15,0,40,31,59.5,60.5,2,1,1
895,45,42,16,0,40,17,27.5,6.5,3,1,1
896,45,42,17,0,40,125,54.5,66.0,4,1,1
897,45,42,18,0,40,24,40.5,44.5,5,1,1
898,45,42,19,0,40,196,53.5,48.5,2,3,1
899,45,42,20,0,40,75,53.0,56.0,4,1,1
900,46,36,1,0,44,44,53.0,64.5,4,3,1
901,46,36,2,0,44,60,33.0,36.0,5,1,1
902,46,36,3,0,44,136,37.0,31.5,1,2,1
903,46,36,4,0,44,126,12.0,6.0,1,1,1
904,46,36,5,0,44,133,41.0,34.0,5,3,1
905,46,36,6,0,44,42,49.0,51.0,1,2,1
906,46,36,7,0,44,152,62.0,40.0,4,3,1
907,46,36,8,0,44,214,43.0,40.5,4,1,1
908,46,36,9,0,44,138,49.5,49.0,1,2,1
909,46,36,10,0,44,235,36.5,7.0,2,1,1
910,46,36,11,0,44,7,41.0,18.5,1,3,1
911,46,36,12,0,44,90,22.5,21.0,4,3,1
912,46,36,13,0,44,166,59.0,82.0,1,2,1
913,46,36,14,0,44,151,20.0,6.5,1,1,1
914,46,36,15,0,44,130,56.5,39.5,3,3,1
915,46,36,16,0,44,228,21.5,14.5,1,2,1
916,46,36,17,0,44,3,42.0,68.0,1,3,1
917,46,36,18,0,44,36,33.0,54.5,3,1,1
918,46,36,19,0,44,78,36.0,36.5,5,3,1
919,46,36,20,0,44,77,33.0,20.5,4,3,1
920,47,59,1,1,64,170,71.0,76.0,5,2,1
921,47,59,2,1,64,107,52.5,67.5,1,2,1
922,47,59,3,1,64,83,66.5,63.5,5,3,1
923,47,59,4,1,64,146,60.0,62.0,5,1,1
924,47,59,5,1,64,170,51.5,34.0,5,2,1
925,47,59,6,1,64,94,61.0,72.5,1,3,1
926,47,59,7,1,64,242,56.5,50.5,4,2,1
927,47,59,8,1,64,207,45.0,48.5,3,1,1
928,47,59,9,1,64,118,46.0,56.0,2,1,1
929,47,59,10,1,64,242,57.0,61.5,4,1,1
930,47,59,11,1,64,182,62.0,64.0,2,3,1
931,47,59,12,1,64,59,54.5,57.0,5,1,1
932,47,59,13,1,64,45,58.0,44.5,3,2,1
933,47,59,14,1,64,65,75.5,70.5,2,1,1
934,47,59,15,1,64,212,50.0,39.5,5,1,1
935,47,59,16,1,64,31,55.5,64.5,1,1,1
936,47,59,17,1,64,35,68.5,62.5,3,3,1
937,47,59,18,1,64,55,47.5,57.5,1,3,1
938,47,59,19,1,64,103,70.5,62.5,5,2,1
939,47,59,20,1,64,181,55.0,73.0,5,2,1
940,48,44,1,1,51,124,49.5,40.5,5,1,1
941,48,44,2,1,51,25,40.0,28.5,1,1,1
942,48,44,3,1,51,248,32.5,21.5,1,3,1
943,48,44,4,1,51,225,50.0,43.5,5,2,1
944,48,44,5,1,51,206,42.0,48.5,1,1,1
945,48,44,6,1,51,78,40.0,51.5,2,1,1
946,48,44,7,1,51,211,46.0,27.5,2,2,1
947,48,44,8,1,51,178,58.5,48.5,2,3,1
948,48,44,9,1,51,200,32.0,36.5,4,3,1
949,48,44,10,1,51,72,49.0,63.5,1,1,1
950,48,44,11,1,51,193,57.5,76.0,5,1,1
951,48,44,12,1,51,195,61.5,73.5,5,1,1
952,48,44,13,1,51,205,45.5,47.5,2,2,1
953,48,44,14,1,51,48,70.0,70.0,3,2,1
954,48,44,15,1,51,81,54.5,50.5,3,3,1
955,48,44,16,1,51,139,21.5,35.5,2,2,1
956,48,44,17,1,51,244,62.0,57.5,5,2,1
957,48,44,18,1,51,43,44.5,40.5,1,3,1
958,48,44,19,1,51,239,57.0,62.5,1,2,1
959,48,44,20,1,51,60,37.5,21.5,4,1,1
960,49,27,1,1,45,23,25.5,20.5,4,3,1
961,49,27,2,1,45,11,37.0,48.0,2,2,1
962,49,27,3,1,45,13,49.0,58.5,3,2,1
963,49,27,4,1,45,18,-5.5,4.5,3,3,1
964,49,27,5,1,45,245,23.0,-3.5,3,3,1
965,49,27,6,1,45,114,21.0,7.0,5,2,1
966,49,27,7,1,45,108,45.5,71.5,4,3,1
967,49,27,8,1,45,96,45.5,51.5,2,3,1
968,49,27,9,1,45,113,43.0,45.0,5,1,1
969,49,27,10,1,45,102,22.0,1.0,3,3,1
970,49,27,11,1,45,213,32.5,54.0,3,1,1
971,49,27,12,1,45,106,31.0,30.0,1,3,1
972,49,27,13,1,45,67,21.0,35.5,3,2,1
973,49,27,14,1,45,22,49.5,58.0,2,1,1
974,49,27,15,1,45,68,23.5,36.0,1,2,1
975,49,27,16,1,45,108,37.5,19.0,5,2,1
976,49,27,17,1,45,68,47.5,51.5,3,1,1
977,49,27,18,1,45,47,34.0,29.5,3,3,1
978,49,27,19,1,45,120,37.5,26.0,5,3,1
979,49,27,20,1,45,116,18.0,12.5,1,3,1
980,50,57,1,0,23,250,49.0,49.0,3,2,1
981,50,57,2,0,23,52,60.5,74.0,4,2,1
982,50,57,3,0,23,66,64.0,51.5,4,1,1
983,50,57,4,0,23,48,61.0,62.0,3,2,1
984,50,57,5,0,23,65,58.0,61.0,3,3,1
985,50,57,6,0,23,56,69.0,65.0,4,1,1
986,50,57,7,0,23,183,57.5,55.0,2,1,1
987,50,57,8,0,23,151,45.5,33.5,4,1,1
988,50,57,9,0,23,174,57.0,45.5,3,3,1
989,50,57,10,0,23,146,69.0,58.5,2,2,1
990,50,57,11,0,23,55,45.5,43.0,3,1,1
991,50,57,12,0,23,118,62.5,48.0,3,3,1
